"word","definition"
"Poretehina"," (poretika) mt. ih. (poreteho): Asafotofoto, asaritaka, aparitaka."
"Poretika"," p. t.: Tsy milamina fa mifangaro, mikorontandrontalla etsy sy eroa. - t.i.f.: Poretehina, aporetika, voaporetika, tafaporetika / manaporetika, fanaporetika, mpanaporetika / anaporetehana, fanaporetehana / miporetika, fiporetika, mpiporetika / iporetehana, fiporetehana / mahaporetika 1 poretidretika."
"Poretina"," na Poritina (poritra) mt. ih. (poreto, porito): Terena: Aza poretinareo aho fa avelao handeha. ? Terena amin'ny tanana, 6azana: Noporetiny ny sandriko ka nikiakiaka aho."
"Poretra"," na Poredretra p. t.: Ma-loto, voretra, mihosin-tay. 1 h. i.: Olona ory fadiranovana, mahantra misingo-boridamba. - t.i.f.: Miporetra, rniporedretra, fiporetra, fiporedre- - tra, mpiporetra, mpiporedre- PO tra."
"Poretsehina"," (poretsika) mt. ih. (poretseho): Atao tonga vovoka, potsipotsehina, torotoroina."
"Poretsika"," p.t.: Be fotaka, (la-lama) feno fakofako sy ranom-potaka. - t.i.f.: Poretsehina, aporetsika, voaporetsika / manaporetsika, fanaporetsika, mpanaporetsika / anaporetsehana, fanaporetsehana / miporetsika, fiporetsika / mahaporetsika / poretsidretsika."
"Poriatra"," a.: Fandosirana, fitsoahana; ny fifantsitsiran'ny rano na fotaka izay voaporitra ao anaty tanana. - t.i.f.: Aporiatra, tafaporiatra / manaporiatra, fanaporiatra, mpanaporiatra / anaporiatana, fanaporiatana / miporiatra, fiporiatra, mpiporiatra / iporiatana, fiporiatana 1 mahaporiatra 1 poriadriatra."
"Poripory"," a.: Fahantrana, fahoriana. i t. f.: Miporipory, fiporipory, mpiporipory / iporiporiana, fiporiporiana."
"Poritihina"," (poritika) rat- P(lr. (poritiho): Asiana zavatra mifantsitsitra: Noporitihin y rano aho."
"Poritika"," a.: Rano na fotaka mifantsitsitra, mipatitaka. ~ p.t.: Kely, pitiny, madinika kely. - t.i.f.: Poritihina, aporitika, voaporitika, tafaporitika / manaporitika, fanaporitika, mpanaporitika / anaporitihana, fanaporitihana / miporitika, fiporitika, mpiporitika / iporitihana, fiporitihana / mahaporitika / porftidritika."
"Poritra"," p.t.: Tery: Poritra aho fa mikisakisaha. ? h.o.: Sahirana mafy: Poritry ny uolan'olona izy ka namidiny ny ombiny. ? Maika, dodo-na: Poritry ny handeha izy ka teny am-baravarankely no nitsambikina. - t.i.f.: Poretina na poritina, aporitfa, voaporitra / manaporitra / mamoritra, famoritra, mpamoritra / anaporetana, fanâporetana / amoreta- na, famoretana; amoritana, famoritana / mahaporitra 1 poriporitra."
"Poritsaka"," a.: Fahalatsahan-javatra tsy voatazona fa malama; fikorotsahana na fianjeran-javatra nafenina tany amin'ny tena; fandosirana na fidifiana na fialana an-tsokosoko mba tsy ho lifta. - t.i.f.: Aporitsaka, voaporitsaka 1 manaporitsaka, fanaporitsaka, mpanaporitsaka 1 anaporitsahana, fanaporitsahana / miporitsaka, fiporitsaka, mpiporitsaka / iporitsahana, fiporitsahana 1 mahaporitsaka / poritsadritsaka."
"Porizenitra"," a.: Fanomezam-boninahitra ataon'ny miaramila amin'ny mpanjaka na ny mpitondra ambony."
"Poroatra"," a.: Hafenoana mihoapefy. - t.i.f.: Aporoatra, tafaporoatra 1 miporoatra, fiporoatra, mpiporoatra 1 iporoatana, fiporoatana / mahaporoatra / poroadroatra."
"Porofo"," (angl. proof) a.: Zavatra na hevitra entina mana-marina ny filazana: Tsy manaiky aho raha tsy mahita porofo. ~ h,t.: Fanamarinana: Anisan'ny porofon'ny fisian'Andriamanitra ny ftrindran'ny zavaboary. 1 Andrana: Porofon-tsary. 1 Sorapirinty voalahatra ka mbola halana diso: Manitsy ny diso amin'ny poro fom-pirinty. - t.i.f.: Porofoina, voaporofo 1 manaporofo, fanaporofo, mpanaporofo 1 anaporofoana, fanaporofoana 1 mahaporofo. -  Porofo aloka: porofo kitoatoa. I Porofo an titra: porofo tsy marina. I Porofo maivana: Porofo tsy misy lanjany. / Porofo mateuina: porofo marim-pototra, mavesa-danja. I Manala porofo: manitsy ny diso amin'ny porofom-pirinty."
"Porofoina"," (porofo) mt, ih. (porofoy): Hamarinina: Azonao porofoina va izany filazanao izany?"
"Pororoatra"," a.: Hafenoana misy mihoatra betsaka; fiarahana maro manao rodobe sady aharenesana rodorodo. - t.i.f.: Apororoatra, tafapororoatra 1 manapororoatra, fanapororoatra, mpanapororoatra / anapororoatana, fanapororoatana 1 mipororoatra, fipororoatra, mpipororoatra 1 ipororoatana 1 fipororoatana 1 pororoadroatana."
"Pororotra"," a.: Pololotra."
"Porosolaina"," (fr. porcelaine) a.: Bakoly: Vilia porosolaina."
"Porotaka"," ft.: Enti-milaza ny kibo be matavy mirotaka na mitambotsotra midina. - t.i.f.: Tafaporotaka 1 mamorotaka, famorotaka 1 miporotaka, fiporotaka 1 porotadrotaka."
"Porotsaka"," a.: Fanomezana avy hatrany; tambotsotra. - t.i.f.: Aporotsaka, porotsahana, voaporotsaka, tafaporotsaka / manaporotsaka, fanaporotsaka, mpanaporotsaka / anaporotsahana, fanaporotsahana / mamorotsaka, famorotsaka, mpamorotsaka 1 amorotsahana, famorotsahana 1 miporotsaka, fiporotsaka, mpiporotsaka 1 iporotsahana, fiporotsahana /mahaporotsaka / porotsadrotsaka."
"Porotse"," (Ski) a.: Renitsirika."
"Portogay"," (fr. portugais) a.: Ny firenena monina any amin'ny tanin'i Portogaly: Mifanila tany ny Espaniola sy ny Portogay. 1 p.t.: Mikasika an'i Portogaly, an'i Portogaly na avy any Portogaly: Mahay teny portogay ny firenena maro any Amerika atsimo."
"Portorikanina"," (fr. Portoricain) a.: Ny firenena monina amin'ny tan y atsinanan'i Haïti: Zanatany ela espaniola ny Portorikanina. 1 p.t.: Momba an'i Porto-Rico, an' i Porto-Rico na avy any Porto-Rico: Mandray uokatra betsaka portorikanina ny E-tazonia, toy ny kafe, siramamy ary uoankazo."
"Pory"," a.: Karazam-borona."
"Posaka"," a.: Seho, tranga, filazana na fampiharihariana. - t.i.f.: Aposaka, voaposaka, tafaposaka / mamosaka, famosaka, mpamosaka; manaposaka, fanaposaka, mpanaposaka 1 amosahana, famosahana; anaposahana, fanaposahana 1 miposaka, fiposaka, mpiposaka Iiposahana,fiposahana 1 mifamosaka, mampamosaka, mampifamosaka 1 mahaposaka 1 posaposaka."
"Posasakà"," p. t.: Mitovy amin' ny Bosasaka."
"Posy"," na Posiposy (fr. pousse-pousse) a.: Karazana kalesy kodiaran-droa, taritin'olona, izay antsoina hoe borizano, ampiasaina amin'ny fitaterana amin'ny tanàn-dehibe sasantsasany; amin'ny tanàna misy havoana sy lemaka, dia roa ny borizano mitondra ny posy: ny iray mitarika ary ny iray manosika."
"Potasy"," (fr. potasse) a.: Vongana fotsy mora levona ao anaty rano, fanadiovana ny lamba mainty ary miditra amin' ny fanaovan-tsavony."
"Potehina"," (potika) mt, ih. (poteho): Atao motika, atao torotoro: Nopotehiny ny bokiko ka tsy manaiky aho. ? h. o.: Alaina baraka: Nopotehiny ny lazan'ny rahalahiny, tamin'ny endrikendrika sy ny fosafosa."
"Potene"," (Ski) a.: Ilay fotsifotsy kely eo afovoan'ny tendron' ny tandrok'ombY."
"Potika"," a.: Sombina, vaky: Poti-kena. 1 p. t.: Rovitra, hotohoto, voarotika: Potika ny akanjon? avy tao anatin'ny fifanjeuoana tao. ? h.o.: Hataoko potika ialahy fa aza be lama eo. - t.i.f.: Potehina, voapotika, pinotika 1 mamotika, famotika, mpamotika; manapotika, fanapotika, mpanapotika 1 amotehana, famotehana; anapotehana, fanapotehana / mipotika, fipotika / ipotehana, fipotehana / mahapotika / potipotika, mipotipotika / mitsipotipotika."
"Potikana"," a.: Fiporitsahana, fibolilana, fandosirana na fihatahana tsy misy mahita, - t.i.f.: Apotikana, voapotikana, tafapotikana 1 mipotikana, fipotikana, mpipotikana / ipotikanana, fipotikanana 1 mahapotikanana 1 potikantikana."
"Potitika"," p.t.: Mitovy amin'ny Botitika."
"Potraka"," rat.: Lavo: Nisolafaka izy ka potraka. ? h.o.: Ny ketraka mora mivarina / Miroraka tonga kanosa;/Ny po-fraisa nefa tafarina / Ireny ha olona kosa (Ny Av.). ? Nianjera: Potraka auy teny an-daaarangana ilay zaza. ? Miongana, mihem-boninahitra, nesorina amin'ny raharahany: Fatra-panao ny tsy rariny ny anao ka potraka. - t.i.f.: Apotraka, voapotraka, tafapotraka 1 mamotraka, famotraka, mpamotraka 1 manapotraka, fanapotraka, mpanapotraka / amotrahana, famotrahana; anapotrahana, fanapotrahana 1 mifamotraka / mipotraka, fipotraka, mpipotraka 1 ipotrahana, fipotrahana / mahapotraka 1 potrapotraka. • F.-p.: Potraka am-parafara: manana sakaiza ratsy tsy mitovy saranga amin'ny te-na. / Mipotra-tsatroka: miala satroka, mipoa-tsatroka, manaiky. I Mipotra-tsaina na mamotra-tsaina: miaiky fa resy, milavo lefona. * Ohab.: Potraka omen-tehina, solafaka omen-kiraro: enti-milaza izay tsy mahay manararaotra ny fanampiana a-tao azy. ¶ M,h.: Lavo, mianjera, mibolaly, mibolila, mibolisatra, mibolasitra, misolifaka, misolafaka, misobilatra, misolifatra, mitsirara, mitsingoana, miongana, midaboka, miantonta, mitrosina, mitrotrongy, mitsinkasina, mitotongana, mitsingidina, mitsingadina, mitsingatotra, mitsimbadika, mikodia, mikodingy, mikodingidingy, mivalangitrika, midaboboka, midalaboboka, mitalaboboka, midaxoboka, midarofoka, mivadika, mihohoka, miantofoka, mitatavoka, miankarapoka."
"Potretra"," p. t.: Fohy kely, botry, zeny(jer. Botretra). Ankizy potretra: zazalahy na zazavavy kely."
"Potsaka"," a.: Fisehoana sady fahavakisana; fipoiran-javatra eny ivelany; fivoahana avy ao anaty. - t.i.f.: Apotsaka, voapotsaka, tafapotsaka 1 mamotsaka, famotsaka, mpamotsaka; manapotsaka, fanapotsaka, mpanapotsaka / amotsahana, famotsahana; anapotsahana, fanapotsahana / mipotsaka, fipotsaka 1 ipotsahana, fipotsahana 1 mahapotsaka 1 potsapotsaka."
"Potsehina"," (potsika) mt. ih. (potseho): Atao torotoro toy ny vovoka, kosohina: Potseho ireo vomanga ireo homena ny zazakely,"
"Potsiarana"," (potsiatra) mt. ih. (potsiaro): Enti-milaza zavatra na olona asiana, andefasana rano mifantsitsitra."
"Potsiatra"," a.: Fivoahana mifantsitsitra, fiporitihana. 1 tif: Potsiarana, apotsiatra, voapotsiatra, tafapotsiatra / manapotsiatra, fanapotsiatra, mpanapotsiatra 1 anapotsiarana, fanapotsiarana 1 mipotsiatra, fipotsiatra, mpipotsiatra 1 ipotsiarana, fipotsiarana 1 mahapotsiatra 1 potsiatsiatra."
"Potsika"," p.t.: Natao torotoro toy ny vovoka: Tsy mety potsika ity mangahazo ity, fa mafy velona tahaka ny uato. i t.i.f.: Potsehina, voapotsika, pinotsika 1 mamotsika, famotsika, mpamotsika; manapotsika, fanapotsika, mpanapotsika 1 amotsehana, famotsehana; anapotsehana, fanapotsehana 1 mahapotsika 1 potsipotsika / mamotsipotsika. ¶ M.h.: Torotoro, mongo, montsana."
"Potsirina"," (potsitra) mt. ih. (potsiro): Tsindronina dia vaky, loahana: Nopotsirin'ny ankizy ny mason'ilay uoronkely. 1 Vakina: Nopotsirin'ny dokotera ny vay teo amin'ny feny. 1 h,o.: Aseho miharihary:Nopotsiriko ny laingandRakoto ka ana foana teo iz y."
"Potsitra"," p.t.: Loaka: Potsitra ny mason'ilay vorona. • Vaky, foy: Potsitra ny uay teo amin'ny hatony. ~ Miseho miharihary (enti-milaza ny zavatra nafenina ka vaky): Potsitra ny laingan-dRakoto. I t.i.f.: Potsirina, apotsitra, voapotsitra, pinotsitra 1 mamotsitra, famotsitra, mpamotsitra; manapotsitra, fanapotsitra, mpanapotsitra f amotsirana, famotsirana; anapotsirana, fanapotsirana 1 mahapotsitra / potsipotsitra."
"Pozipozy"," p.t.: Malemilemy, osaosa, mpangataka na olomahantra. - t.i.f.: Mipozipozy, fipozipozy, mpipozipozy / ipozipozena, fipozipozena / mahapozipozy."
"Praiminisitra"," (angl. prime minister) a.: Olona voatendrin' ny filoham-pirenena ho lehiben'ny governemanta; samy mahazo mitarika ny fivorian' ny governemanta, na ny filoham-pirenena (fivorian'ny minisitra no iantsoana ny fivoriana amin'izay) na ny praiminisitra (fivorian'ny kabinetra kosa no iantsoana an' izany)."
"Praivetra"," (angl. private) a,: Tsiambaratelo tsy aboraka raha tsy amin'ny olon-tiana, raha tsy amin'ny olona vitsy dia vitsy,"
"Pretra"," (fr. prêtre) a.: Olona voahosotry ny eveka mba hi-tondra fiangonana, hanao lamesa sy hizarazara sakramenta ary hitory ny tenin'Andriamanitra (Fiv. kat.)."
"Prezidà"," (fr, président) a.: Teny fanajana fiantsoana ny lehibem-pikambanana, na izay mitari-draharaha amin'ny fivoriana: Mazàna ny Prezidà no fidin'ny mpikambana ao amin'ny fikambanana. • h.i,: Fil oham-panjakana ambony indrindra: Handalo ny Prezidà ka diouy tsara ny tanàna."
"Proma"," p.t. na a.: Voalohany, (mahazo) ny laharana voalohany: Nahatsiaro ny kanetiny tao am-paosiny i Koto, nefa tsy nety nijanona na dia minitra iray akory aza hijerena izay kanety nahazo pro-ma (Raharolahy). ? Ny mitarika ny lalao eo am-piandohana: Mbola aorianako ialahy fa izaho ny proma."
"Protesta"," a.: Olona anisan'ny antokom-pivavahana protestanta."
"Protestanta"," (fr, protestant) a.: Antokom-pivavahana kristianina niforona tamin'ny tao-na 1530; ireto avy ny fotokevitra mampiavaka ny Protestanta sy ny Katolika: fiheverana fa samy mandray ny Soratra Masina araka ny fitsilovan'ny Fanahy Masina azy ny olona tsirairay — fa ny finoana dia ampy hahavonjy — tsy misy afa-tsy Sakramenta roa: ny batisa sy ny fanasan'ny Tompo — Andriamanitra irery no ivavahana sy omem-boninahitra ka voahataka araka izany ny fanajana amam-pangatahana amin'i Masina Maria sy ny Olomasina — tsy ekena ny konfesy na filazana ny fahotana mba hahazoana ny famotsorana."
"Py"," (Ski) p.t.: Maranitra (tan- drok'ombalahy)."
